x,y
8.72213595499957816681302347205928526818752288818359375,-8.23911573894215509827887444771477021276950836181640625
4.7950849718747361460913225528202019631862640380859375,-7.28805922264700123403002862687571905553340911865234375
1.0590169943749467851290546605014242231845855712890625,-5.7492174540593741216554235506919212639331817626953125
-3.6770509831248425758332132318173535168170928955078125,-4.21037568547174700928081847450812347233295440673828125
1.053115294937452584012049783268594183027744293212890625e+01,-5.74921745405937489881154078830149956047534942626953125
6.60410196624968381939879691344685852527618408203125,-4.79816093776422103456269496746244840323925018310546875
1.868033988749894458436529021128080785274505615234375,-3.2593191691765939221880898912786506116390228271484375
-1.8680339887498949025257388711906969547271728515625,-1.72047740058896680981348481509485282003879547119140625
-5.79508497187473692324743979042978025972843170166015625,-7.6942088429381294556463899425580166280269622802734375e-01
8.4131189606246314927062712740735150873661041259765625,-2.30826265288144083509536130804917775094509124755859375
3.6770509831248421317440033817547373473644256591796875,-7.694208842938137227207562318653799593448638916015625e-01
-1.0590169943749472292182645105640403926372528076171875,7.6942088429381338965384884431841783225536346435546875e-01
-3.98606797749978924993996542980312369763851165771484375,1.72047740058896725390269466515746898949146270751953125
-8.72213595499957861090223332212190143764019012451171875,3.2593191691765943662772997413412667810916900634765625
5.7950849718747370342697422529454343020915985107421875,7.694208842938128345423365317401476204395294189453125e-01
1.0590169943749476733074743606266565620899200439453125,2.30826265288143994691694160792394541203975677490234375
-2.86803398874989434741422655861242674291133880615234375,3.25931916917659381116578742876299656927585601806640625
-6.60410196624968370837649445093120448291301727294921875,4.7981609377642209235403925049467943608760833740234375
-1.0531152949374525729098195370170287787914276123046875e+01,5.7492174540593747877892383257858455181121826171875
2.868033988749895346614948721253313124179840087890625,4.79816093776422014638427526733721606433391571044921875
-1.05901699437494667410675219798577018082141876220703125,5.74921745405937401063312108817626722157001495361328125
-5.79508497187473603506902009030454792082309722900390625,7.2880592226470011230077261643600650131702423095703125
-8.7221359549995780557907210095436312258243560791015625,8.239115738942154987256571985199116170406341552734375
-1.34582039324993674167529889018624089658260345458984375e+01,9.77795750752978209963117706138291396200656890869140625
-1.66352549156242106587200169087736867368221282958984375e+01,1.387778780781445675529539585113525390625e-15
-1.18991869381244212977577490164549089968204498291015625e+01,-1.538841768587625724595824294738122262060642242431640625
-8.1631189606246319367954811241361312568187713623046875,-3.077683537175252836970429370921920053660869598388671875
-4.23606797749978991607378020489704795181751251220703125,-4.028740053470406701219275191760971210896968841552734375
4.9999999999999944488848768742172978818416595458984375e-01,-5.567581822058033813593880267944769002497196197509765625
-1.189918693812442096469084162890794686973094940185546875e+01,1.538841768587627722997268620019895024597644805908203125
-8.16311896062463160372857373658916912972927093505859375,6.10622663543836097232997417449951171875e-16
-3.42705098312484224276630584427039138972759246826171875,-1.538841768587626501751941532347700558602809906005859375
4.999999999999997779553950749686919152736663818359375e-01,-2.489898284882780366000787353186751715838909149169921875
4.2360679774997891389176629672874696552753448486328125,-4.028740053470407478375392429370549507439136505126953125
-8.1631189606246312706616663490422070026397705078125,3.077683537175254058215756458594114519655704498291015625
-3.427050983124841909699398456723429262638092041015625,1.538841768587626945841151382410316728055477142333984375
1.30901699437494745126286943559534847736358642578125,-1.66533453693773481063544750213623046875e-16
4.23606797749978947198457035483443178236484527587890625,-9.51056516295154030782299514612532220780849456787109375e-01
8.97213595499957883294683824715320952236652374267578125,-2.489898284882781143156904590796330012381076812744140625
-4.23606797749978902789536050477181561291217803955078125,4.028740053470407367353089966854895465075969696044921875
5.0000000000000033306690738754696212708950042724609375e-01,2.489898284882780254978484890671097673475742340087890625
4.23606797749978969402917527986573986709117889404296875,9.51056516295153142603879814487299881875514984130859375e-01
8.163118960624631714750876199104823172092437744140625,-7.21644966006351751275360584259033203125e-16
1.18991869381244210757131440914236009120941162109375e+01,-1.538841768587627834019571082535549066960811614990234375
5.000000000000006661338147750939242541790008544921875e-01,5.567581822058033702571577805429114960134029388427734375
4.2360679774997900270960826674127019941806793212890625,4.028740053470406590196972729245317168533802032470703125
8.9721359549995793880583505597314797341823577880859375,2.489898284882779477822367653061519376933574676513671875
1.189918693812442140878005147897056303918361663818359375e+01,1.538841768587625613573521832222468219697475433349609375
1.663525491562421076974231937128934077918529510498046875e+01,-1.498801083243961329571902751922607421875e-15
6.045084971874736978758591021687607280910015106201171875,-5.5511151231257827021181583404541015625e-16
4.236067977499789305451116661060950718820095062255859375,-2.48989828488278075457884597199154086410999298095703125
3.118033988749894402925377789870253764092922210693359375,-4.02874005347040731184193873559706844389438629150390625
1.309016994374946729617903429243597202003002166748046875,-6.51863833835318751130927239501033909618854522705078125
-5.00000000000000943689570931383059360086917877197265625e-01,-9.00853662323596771077660605442360974848270416259765625
4.236067977499789860562628973639220930635929107666015625,2.48989828488277986640042627186630852520465850830078125
3.427050983124842187255154613012564368546009063720703125,-3.3306690738754696212708950042724609375e-16
1.309016994374947284729415741821867413818836212158203125,-1.53884176858762689033000015115248970687389373779296875
-5.00000000000000388578058618804789148271083831787109375e-01,-4.02874005347040708979733381056576035916805267333984375
-1.309016994374948061885532979431445710361003875732421875,-6.51863833835318728926466746997903101146221160888671875
3.118033988749895291103797489995486102998256683349609375,4.02874005347040675673042642301879823207855224609375
1.309016994374947617796323129368829540908336639404296875,1.538841768587626557263092763605527579784393310546875
-8.09016994374947284729415741821867413818836212158203125e-01,0.0
-1.618033988749894958036890102448523975908756256103515625,-2.489898284882780199467333659413270652294158935546875
-3.427050983124842631344364463075180537998676300048828125,-4.97979656976556039893466731882654130458831787109375
1.309016994374948172907835441947099752724170684814453125,6.5186383383531871782423650074633769690990447998046875
-4.99999999999999500399638918679556809365749359130859375e-01,4.0287400534704069787750313480501063168048858642578125
-1.618033988749894402925377789870253764092922210693359375,2.4898982848827804215119385844445787370204925537109375
-3.427050983124842076232852150496910326182842254638671875,2.220446049250313080847263336181640625e-16
-4.236067977499789749540326511123566888272762298583984375,-2.4898982848827799774227287343819625675678253173828125
-4.99999999999998945288126606101286597549915313720703125e-01,9.008536623235967599754303591907955706119537353515625
-1.309016994374946618595600966727943159639835357666015625,6.51863833835318740028696993249468505382537841796875
-3.427050983124841521121339837918640114367008209228515625,4.979796569765560843023877168889157474040985107421875
-4.236067977499789194428814198545296676456928253173828125,2.489898284882780643556543509475886821746826171875
-6.045084971874736867736288559171953238546848297119140625,4.44089209850062616169452667236328125e-16
1.3458203932499369692710189383433316834270954132080078125e+01,9.777957507529779823673976579812006093561649322509765625
1.0531152949374527116876976151615963317453861236572265625e+01,5.749217454059373066943550156793207861483097076416015625
8.413118960624631992306632355393958278000354766845703125,2.308262652881439336294278064087848179042339324951171875
5.795084971874736867736288559171953238546848297119140625,-7.69420884293813889254209925638861022889614105224609375e-01
2.868033988749894291903075327354599721729755401611328125,-4.798160937764220645984636348657659254968166351318359375
8.722135954999579998681014103567576967179775238037109375,8.239115738942153488455488741237786598503589630126953125
6.604101966249684874110670307345571927726268768310546875,4.798160937764219757806216648532426916062831878662109375
3.677050983124842298277457075528218410909175872802734375,7.69420884293813001075790225513628683984279632568359375e-01
1.059016994374947173707113279306213371455669403076171875,-2.308262652881440224472697764213080517947673797607421875
-1.059016994374947950863230516915791667997837066650390625,-5.749217454059373955121969856918440200388431549072265625
4.795084971874737755914708259297185577452182769775390625,7.288059222647000179318155232977005653083324432373046875
1.868033988749895180081495027479832060635089874267578125,3.259319169176593422587728809958207421004772186279296875
-1.059016994374947395751718204337521456182003021240234375,-7.69420884293813334142697613060590811073780059814453125e-01
-2.868033988749895069059192564964178018271923065185546875,-3.259319169176593533610031272473861463367938995361328125
-5.795084971874737644892405796781531535089015960693359375,-7.288059222647000290340457695492659695446491241455078125
1.059016994374948061885532979431445710361003875732421875,5.749217454059373844099667394402786158025264739990234375
-1.868033988749894513947680252385907806456089019775390625,1.720477400588967087369240971383987925946712493896484375
-3.986067977499789638518024048607912845909595489501953125,-1.720477400588966643280031121321371756494045257568359375
-6.604101966249684763088367844829917885363101959228515625,-4.798160937764219868828519111048080958425998687744140625
-8.722135954999579887658711641051922924816608428955078125,-8.239115738942153599477791203753440640866756439208984375
-3.677050983124841632143642300434294156730175018310546875,4.210375685471747508881179555828566662967205047607421875
-5.795084971874736756713986096656299196183681488037109375,7.69420884293813778231907463123206980526447296142578125e-01
-8.722135954999579332547199328473652713000774383544921875,-3.259319169176592978498518959895591251552104949951171875
-1.0531152949374527005854673689100309275090694427490234375e+01,-5.749217454059373177965852619308861903846263885498046875
-1.3458203932499369581687886920917662791907787322998046875e+01,-9.777957507529779934696279042327660135924816131591796875
1.86803398874989545763725118376896716654300689697265625,5.749217454059373733077364931887132115662097930908203125
3.6770509831248425758332132318173535168170928955078125,3.259319169176593311565426347442553378641605377197265625
4.79508497187473714529204471546108834445476531982421875,1.720477400588966421235426196290063671767711639404296875
6.604101966249684263488006763509474694728851318359375,-7.69420884293814000276512388154515065252780914306640625e-01
8.41311896062463138168396881155786104500293731689453125,-3.259319169176594421788450972599093802273273468017578125
-1.0590169943749467851290546605014242231845855712890625,4.798160937764220423940031423626351170241832733154296875
1.05901699437494778432977682314231060445308685302734375,3.259319169176593533610031272473861463367938995361328125
1.8680339887498949025257388711906969547271728515625,7.69420884293813112098092688029282726347446441650390625e-01
3.67705098312484202072170091923908330500125885009765625,-1.720477400588967309413845896415296010673046112060546875
5.7950849718747365901805324028828181326389312744140625,-3.259319169176594199743846047567785717546939849853515625
-2.8680339887498942363919240960967727005481719970703125,4.210375685471747397858877093312912620604038238525390625
-1.05901699437494711819596204804838635027408599853515625,1.720477400588966976346938508868333883583545684814453125
-2.5e-01,-7.69420884293813445165000075576244853436946868896484375e-01
1.86803398874989456945883148364373482763767242431640625,-2.308262652881440335495000226728734560310840606689453125
3.6770509831248416876547935316921211779117584228515625,-4.798160937764220757006938811173313297331333160400390625
-5.79508497187473647915822994036716409027576446533203125,3.259319169176594088721543585052131675183773040771484375
-3.986067977499789360962267892318777740001678466796875,7.69420884293813667209605000607552938163280487060546875e-01
-2.86803398874989479150343640867504291236400604248046875,-7.69420884293813223120395150544936768710613250732421875e-01
-1.0590169943749476733074743606266565620899200439453125,-3.259319169176593644632333734989515505731105804443359375
1.05901699437494689615135712301707826554775238037109375,-4.798160937764220534962333886142005212604999542236328125
-8.72213595499957872192453578463755548000335693359375,2.308262652881440779584210076791350729763507843017578125
-6.60410196624968415246570430099382065236568450927734375,7.69420884293813889254209925638861022889614105224609375e-01
-5.7950849718747370342697422529454343020915985107421875,-1.720477400588966532257728658805717714130878448486328125
-3.67705098312484246481091076930169947445392608642578125,-3.259319169176593422587728809958207421004772186279296875
-1.868033988749895346614948721253313124179840087890625,-5.749217454059373844099667394402786158025264739990234375
